STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00411486,"CARRIZO SPRINGS 3 S, TX US",3/19/1930,73,43,65
USC00411486,"CARRIZO SPRINGS 3 S, TX US",3/20/1930,77,49,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",3/21/1930,76,61,71
USC00411486,"CARRIZO SPRINGS 3 S, TX US",3/22/1930,76,50,72
USC00411486,"CARRIZO SPRINGS 3 S, TX US",3/23/1930,88,48,81
USC00411486,"CARRIZO SPRINGS 3 S, TX US",3/24/1930,81,54,68
USC00411486,"CARRIZO SPRINGS 3 S, TX US",3/25/1930,74,41,68
USC00411486,"CARRIZO SPRINGS 3 S, TX US",3/26/1930,68,46,53
USC00411486,"CARRIZO SPRINGS 3 S, TX US",3/27/1930,53,40,44
USC00411486,"CARRIZO SPRINGS 3 S, TX US",3/28/1930,59,37,55
USC00411486,"CARRIZO SPRINGS 3 S, TX US",3/29/1930,55,46,51
USC00411486,"CARRIZO SPRINGS 3 S, TX US",3/30/1930,72,36,69
USC00411486,"CARRIZO SPRINGS 3 S, TX US",3/31/1930,78,69,70
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/1/1930,80,61,64
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/2/1930,84,64,68
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/3/1930,75,60,61
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/4/1930,85,47,50
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/5/1930,93,48,58
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/6/1930,89,56,61
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/7/1930,92,56,58
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/8/1930,95,57,58
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/9/1930,92,56,61
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/10/1930,92,58,63
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/11/1930,94,62,63
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/12/1930,84,62,64
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/13/1930,87,63,63
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/14/1930,89,62,64
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/15/1930,86,63,66
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/16/1930,85,65,68
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/17/1930,87,68,71
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/18/1930,89,65,67
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/19/1930,90,63,65
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/20/1930,91,59,68
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/21/1930,88,60,65
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/22/1930,85,58,61
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/23/1930,88,59,61
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/24/1930,84,60,65
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/25/1930,77,64,67
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/26/1930,84,59,61
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/27/1930,85,60,69
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/28/1930,70,63,65
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/29/1930,80,60,63
USC00411486,"CARRIZO SPRINGS 3 S, TX US",4/30/1930,83,63,69
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/1/1930,83,67,73
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/2/1930,85,72,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/3/1930,89,72,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/4/1930,86,71,72
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/5/1930,86,71,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/6/1930,98,73,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/7/1930,90,53,59
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/8/1930,88,58,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/9/1930,84,74,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/10/1930,95,74,79
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/11/1930,88,61,66
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/12/1930,83,64,73
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/13/1930,86,69,70
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/14/1930,92,66,69
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/15/1930,94,67,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/16/1930,91,70,73
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/17/1930,86,71,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/18/1930,95,74,79
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/19/1930,94,64,68
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/20/1930,91,66,72
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/21/1930,91,69,71
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/22/1930,96,70,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/23/1930,75,71,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/24/1930,82,62,67
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/25/1930,85,63,68
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/26/1930,84,63,67
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/27/1930,81,65,69
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/28/1930,73,65,67
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/29/1930,82,65,69
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/30/1930,86,67,69
USC00411486,"CARRIZO SPRINGS 3 S, TX US",5/31/1930,82,66,68
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/1/1930,79,63,66
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/2/1930,87,65,69
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/3/1930,91,68,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/4/1930,92,72,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/5/1930,94,72,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/6/1930,93,71,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/7/1930,91,71,73
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/8/1930,91,69,73
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/9/1930,82,67,69
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/10/1930,73,64,67
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/11/1930,74,64,66
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/12/1930,88,65,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/13/1930,89,69,77
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/14/1930,89,74,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/15/1930,80,74,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/16/1930,88,67,73
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/17/1930,91,71,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/18/1930,91,72,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/19/1930,90,71,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/20/1930,90,73,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/21/1930,90,70,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/22/1930,92,72,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/23/1930,93,74,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/24/1930,96,75,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/25/1930,96,71,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/26/1930,97,69,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/27/1930,98,69,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/28/1930,101,71,77
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/29/1930,98,71,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",6/30/1930,99,73,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/1/1930,97,73,77
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/2/1930,99,72,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/3/1930,,72,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/4/1930,98,72,77
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/5/1930,98,72,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/6/1930,98,70,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/7/1930,96,70,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/8/1930,91,72,77
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/9/1930,93,71,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/10/1930,94,71,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/11/1930,95,70,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/12/1930,98,71,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/13/1930,100,72,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/14/1930,100,73,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/15/1930,101,75,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/16/1930,100,73,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/17/1930,101,70,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/18/1930,101,74,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/19/1930,97,74,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",7/20/1930,99,73,75
